week_start,week_end,year,week_of_year,bank_holidays_in_week,has_bank_holiday,is_new_year_fitness,is_back_to_school,is_exam_season,is_q4_holiday_electronics,weeks_to_new_year_start,weeks_to_bts_start,weeks_to_exam_start,weeks_to_q4_start
20/06/1994,26/06/1994,1994,25,0,0,0,0,1,0,-25,8,-8,19
27/06/1994,03/07/1994,1994,26,0,0,0,0,1,0,-26,7,-9,18
04/07/1994,10/07/1994,1994,27,0,0,0,0,0,0,-27,6,-10,17
11/07/1994,17/07/1994,1994,28,0,0,0,0,0,0,-28,5,-11,16
18/07/1994,24/07/1994,1994,29,0,0,0,0,0,0,-29,4,-12,15
25/07/1994,31/07/1994,1994,30,0,0,0,0,0,0,-30,3,-13,14
01/08/1994,07/08/1994,1994,31,0,0,0,0,0,0,-31,2,-14,13
08/08/1994,14/08/1994,1994,32,0,0,0,0,0,0,-32,1,-15,12
15/08/1994,21/08/1994,1994,33,0,0,0,1,0,0,-33,0,-16,11
22/08/1994,28/08/1994,1994,34,0,0,0,1,0,0,-34,-1,-17,10
29/08/1994,04/09/1994,1994,35,1,1,0,1,0,0,-35,-2,-18,9
05/09/1994,11/09/1994,1994,36,0,0,0,1,0,0,-36,-3,-19,8
12/09/1994,18/09/1994,1994,37,0,0,0,1,0,0,-37,-4,-20,7
19/09/1994,25/09/1994,1994,38,0,0,0,1,0,0,-38,-5,-21,6
26/09/1994,02/10/1994,1994,39,0,0,0,1,0,0,-39,-6,-22,5
03/10/1994,09/10/1994,1994,40,0,0,0,0,0,0,-40,-7,-23,4
10/10/1994,16/10/1994,1994,41,0,0,0,0,0,0,-41,-8,-24,3
17/10/1994,23/10/1994,1994,42,0,0,0,0,0,0,-42,-9,-25,2
24/10/1994,30/10/1994,1994,43,0,0,0,0,0,0,-43,-10,-26,1
31/10/1994,06/11/1994,1994,44,0,0,0,0,0,1,-44,-11,-27,0
07/11/1994,13/11/1994,1994,45,0,0,0,0,0,1,-45,-12,-28,-1
14/11/1994,20/11/1994,1994,46,0,0,0,0,0,1,-46,-13,-29,-2
21/11/1994,27/11/1994,1994,47,0,0,0,0,0,1,-47,-14,-30,-3
28/11/1994,04/12/1994,1994,48,0,0,0,0,0,1,-48,-15,-31,-4
05/12/1994,11/12/1994,1994,49,0,0,0,0,0,1,-49,-16,-32,-5
12/12/1994,18/12/1994,1994,50,0,0,0,0,0,1,-50,-17,-33,-6
19/12/1994,25/12/1994,1994,51,1,1,0,0,0,1,-51,-18,-34,-7
26/12/1994,01/01/1995,1994,52,2,1,0,0,0,1,-52,-19,-35,-8
02/01/1995,08/01/1995,1995,1,0,0,1,0,0,0,-1,32,17,43
09/01/1995,15/01/1995,1995,2,0,0,1,0,0,0,-2,31,16,42
16/01/1995,22/01/1995,1995,3,0,0,1,0,0,0,-3,30,15,41
23/01/1995,29/01/1995,1995,4,0,0,1,0,0,0,-4,29,14,40
30/01/1995,05/02/1995,1995,5,0,0,1,0,0,0,-5,28,13,39
06/02/1995,12/02/1995,1995,6,0,0,0,0,0,0,-6,27,12,38
13/02/1995,19/02/1995,1995,7,0,0,0,0,0,0,-7,26,11,37
20/02/1995,26/02/1995,1995,8,0,0,0,0,0,0,-8,25,10,36
27/02/1995,05/03/1995,1995,9,0,0,0,0,0,0,-9,24,9,35
06/03/1995,12/03/1995,1995,10,0,0,0,0,0,0,-10,23,8,34
13/03/1995,19/03/1995,1995,11,0,0,0,0,0,0,-11,22,7,33
20/03/1995,26/03/1995,1995,12,0,0,0,0,0,0,-12,21,6,32
27/03/1995,02/04/1995,1995,13,0,0,0,0,0,0,-13,20,5,31
03/04/1995,09/04/1995,1995,14,0,0,0,0,0,0,-14,19,4,30
10/04/1995,16/04/1995,1995,15,1,1,0,0,0,0,-15,18,3,29
17/04/1995,23/04/1995,1995,16,1,1,0,0,0,0,-16,17,2,28
24/04/1995,30/04/1995,1995,17,0,0,0,0,0,0,-17,16,1,27
01/05/1995,07/05/1995,1995,18,0,0,0,0,1,0,-18,15,0,26
08/05/1995,14/05/1995,1995,19,1,1,0,0,1,0,-19,14,-1,25
15/05/1995,21/05/1995,1995,20,0,0,0,0,1,0,-20,13,-2,24
22/05/1995,28/05/1995,1995,21,0,0,0,0,1,0,-21,12,-3,23
29/05/1995,04/06/1995,1995,22,1,1,0,0,1,0,-22,11,-4,22
05/06/1995,11/06/1995,1995,23,0,0,0,0,1,0,-23,10,-5,21
12/06/1995,18/06/1995,1995,24,0,0,0,0,1,0,-24,9,-6,20
19/06/1995,25/06/1995,1995,25,0,0,0,0,1,0,-25,8,-7,19
26/06/1995,02/07/1995,1995,26,0,0,0,0,1,0,-26,7,-8,18
03/07/1995,09/07/1995,1995,27,0,0,0,0,0,0,-27,6,-9,17
10/07/1995,16/07/1995,1995,28,0,0,0,0,0,0,-28,5,-10,16
17/07/1995,23/07/1995,1995,29,0,0,0,0,0,0,-29,4,-11,15
24/07/1995,30/07/1995,1995,30,0,0,0,0,0,0,-30,3,-12,14
31/07/1995,06/08/1995,1995,31,0,0,0,0,0,0,-31,2,-13,13
07/08/1995,13/08/1995,1995,32,0,0,0,0,0,0,-32,1,-14,12
14/08/1995,20/08/1995,1995,33,0,0,0,1,0,0,-33,0,-15,11
21/08/1995,27/08/1995,1995,34,0,0,0,1,0,0,-34,-1,-16,10
28/08/1995,03/09/1995,1995,35,1,1,0,1,0,0,-35,-2,-17,9
04/09/1995,10/09/1995,1995,36,0,0,0,1,0,0,-36,-3,-18,8
11/09/1995,17/09/1995,1995,37,0,0,0,1,0,0,-37,-4,-19,7
18/09/1995,24/09/1995,1995,38,0,0,0,1,0,0,-38,-5,-20,6
25/09/1995,01/10/1995,1995,39,0,0,0,1,0,0,-39,-6,-21,5
02/10/1995,08/10/1995,1995,40,0,0,0,0,0,0,-40,-7,-22,4
09/10/1995,15/10/1995,1995,41,0,0,0,0,0,0,-41,-8,-23,3
16/10/1995,22/10/1995,1995,42,0,0,0,0,0,0,-42,-9,-24,2
23/10/1995,29/10/1995,1995,43,0,0,0,0,0,0,-43,-10,-25,1
30/10/1995,05/11/1995,1995,44,0,0,0,0,0,1,-44,-11,-26,0
06/11/1995,12/11/1995,1995,45,0,0,0,0,0,1,-45,-12,-27,-1
13/11/1995,19/11/1995,1995,46,0,0,0,0,0,1,-46,-13,-28,-2
20/11/1995,26/11/1995,1995,47,0,0,0,0,0,1,-47,-14,-29,-3
27/11/1995,03/12/1995,1995,48,0,0,0,0,0,1,-48,-15,-30,-4
04/12/1995,10/12/1995,1995,49,0,0,0,0,0,1,-49,-16,-31,-5
11/12/1995,17/12/1995,1995,50,0,0,0,0,0,1,-50,-17,-32,-6
18/12/1995,24/12/1995,1995,51,0,0,0,0,0,1,-51,-18,-33,-7
25/12/1995,31/12/1995,1995,52,2,1,0,0,0,1,-52,-19,-34,-8
01/01/1996,07/01/1996,1996,1,1,1,1,0,0,0,0,32,17,43
08/01/1996,14/01/1996,1996,2,0,0,1,0,0,0,-1,31,16,42
15/01/1996,21/01/1996,1996,3,0,0,1,0,0,0,-2,30,15,41
22/01/1996,28/01/1996,1996,4,0,0,1,0,0,0,-3,29,14,40
29/01/1996,04/02/1996,1996,5,0,0,1,0,0,0,-4,28,13,39
05/02/1996,11/02/1996,1996,6,0,0,0,0,0,0,-5,27,12,38
12/02/1996,18/02/1996,1996,7,0,0,0,0,0,0,-6,26,11,37
19/02/1996,25/02/1996,1996,8,0,0,0,0,0,0,-7,25,10,36
26/02/1996,03/03/1996,1996,9,0,0,0,0,0,0,-8,24,9,35
04/03/1996,10/03/1996,1996,10,0,0,0,0,0,0,-9,23,8,34
11/03/1996,17/03/1996,1996,11,0,0,0,0,0,0,-10,22,7,33
18/03/1996,24/03/1996,1996,12,0,0,0,0,0,0,-11,21,6,32
25/03/1996,31/03/1996,1996,13,0,0,0,0,0,0,-12,20,5,31
01/04/1996,07/04/1996,1996,14,1,1,0,0,0,0,-13,19,4,30
08/04/1996,14/04/1996,1996,15,1,1,0,0,0,0,-14,18,3,29
15/04/1996,21/04/1996,1996,16,0,0,0,0,0,0,-15,17,2,28
22/04/1996,28/04/1996,1996,17,0,0,0,0,0,0,-16,16,1,27
29/04/1996,05/05/1996,1996,18,0,0,0,0,1,0,-17,15,0,26
06/05/1996,12/05/1996,1996,19,1,1,0,0,1,0,-18,14,-1,25
13/05/1996,19/05/1996,1996,20,0,0,0,0,1,0,-19,13,-2,24
20/05/1996,26/05/1996,1996,21,0,0,0,0,1,0,-20,12,-3,23
27/05/1996,02/06/1996,1996,22,1,1,0,0,1,0,-21,11,-4,22
03/06/1996,09/06/1996,1996,23,0,0,0,0,1,0,-22,10,-5,21
10/06/1996,16/06/1996,1996,24,0,0,0,0,1,0,-23,9,-6,20
17/06/1996,23/06/1996,1996,25,0,0,0,0,1,0,-24,8,-7,19
24/06/1996,30/06/1996,1996,26,0,0,0,0,1,0,-25,7,-8,18
01/07/1996,07/07/1996,1996,27,0,0,0,0,0,0,-26,6,-9,17
08/07/1996,14/07/1996,1996,28,0,0,0,0,0,0,-27,5,-10,16
15/07/1996,21/07/1996,1996,29,0,0,0,0,0,0,-28,4,-11,15
22/07/1996,28/07/1996,1996,30,0,0,0,0,0,0,-29,3,-12,14
29/07/1996,04/08/1996,1996,31,0,0,0,0,0,0,-30,2,-13,13
05/08/1996,11/08/1996,1996,32,0,0,0,0,0,0,-31,1,-14,12
12/08/1996,18/08/1996,1996,33,0,0,0,1,0,0,-32,0,-15,11
19/08/1996,25/08/1996,1996,34,0,0,0,1,0,0,-33,-1,-16,10
26/08/1996,01/09/1996,1996,35,1,1,0,1,0,0,-34,-2,-17,9
02/09/1996,08/09/1996,1996,36,0,0,0,1,0,0,-35,-3,-18,8
09/09/1996,15/09/1996,1996,37,0,0,0,1,0,0,-36,-4,-19,7
16/09/1996,22/09/1996,1996,38,0,0,0,1,0,0,-37,-5,-20,6
23/09/1996,29/09/1996,1996,39,0,0,0,1,0,0,-38,-6,-21,5
30/09/1996,06/10/1996,1996,40,0,0,0,1,0,0,-39,-7,-22,4
07/10/1996,13/10/1996,1996,41,0,0,0,0,0,0,-40,-8,-23,3
14/10/1996,20/10/1996,1996,42,0,0,0,0,0,0,-41,-9,-24,2
21/10/1996,27/10/1996,1996,43,0,0,0,0,0,0,-42,-10,-25,1
28/10/1996,03/11/1996,1996,44,0,0,0,0,0,1,-43,-11,-26,0
04/11/1996,10/11/1996,1996,45,0,0,0,0,0,1,-44,-12,-27,-1
11/11/1996,17/11/1996,1996,46,0,0,0,0,0,1,-45,-13,-28,-2
18/11/1996,24/11/1996,1996,47,0,0,0,0,0,1,-46,-14,-29,-3
25/11/1996,01/12/1996,1996,48,0,0,0,0,0,1,-47,-15,-30,-4
02/12/1996,08/12/1996,1996,49,0,0,0,0,0,1,-48,-16,-31,-5
09/12/1996,15/12/1996,1996,50,0,0,0,0,0,1,-49,-17,-32,-6
16/12/1996,22/12/1996,1996,51,0,0,0,0,0,1,-50,-18,-33,-7
23/12/1996,29/12/1996,1996,52,2,1,0,0,0,1,-51,-19,-34,-8
30/12/1996,05/01/1997,1996,1,1,1,0,0,0,1,-52,-20,-35,-9
06/01/1997,12/01/1997,1997,2,0,0,1,0,0,0,-1,31,16,42
13/01/1997,19/01/1997,1997,3,0,0,1,0,0,0,-2,30,15,41
20/01/1997,26/01/1997,1997,4,0,0,1,0,0,0,-3,29,14,40
27/01/1997,02/02/1997,1997,5,0,0,1,0,0,0,-4,28,13,39
03/02/1997,09/02/1997,1997,6,0,0,0,0,0,0,-5,27,12,38
10/02/1997,16/02/1997,1997,7,0,0,0,0,0,0,-6,26,11,37
17/02/1997,23/02/1997,1997,8,0,0,0,0,0,0,-7,25,10,36
24/02/1997,02/03/1997,1997,9,0,0,0,0,0,0,-8,24,9,35
03/03/1997,09/03/1997,1997,10,0,0,0,0,0,0,-9,23,8,34
10/03/1997,16/03/1997,1997,11,0,0,0,0,0,0,-10,22,7,33
17/03/1997,23/03/1997,1997,12,0,0,0,0,0,0,-11,21,6,32
24/03/1997,30/03/1997,1997,13,1,1,0,0,0,0,-12,20,5,31
31/03/1997,06/04/1997,1997,14,1,1,0,0,0,0,-13,19,4,30
07/04/1997,13/04/1997,1997,15,0,0,0,0,0,0,-14,18,3,29
14/04/1997,20/04/1997,1997,16,0,0,0,0,0,0,-15,17,2,28
21/04/1997,27/04/1997,1997,17,0,0,0,0,0,0,-16,16,1,27
28/04/1997,04/05/1997,1997,18,0,0,0,0,1,0,-17,15,0,26
05/05/1997,11/05/1997,1997,19,1,1,0,0,1,0,-18,14,-1,25
12/05/1997,18/05/1997,1997,20,0,0,0,0,1,0,-19,13,-2,24
19/05/1997,25/05/1997,1997,21,0,0,0,0,1,0,-20,12,-3,23
26/05/1997,01/06/1997,1997,22,1,1,0,0,1,0,-21,11,-4,22
02/06/1997,08/06/1997,1997,23,0,0,0,0,1,0,-22,10,-5,21
09/06/1997,15/06/1997,1997,24,0,0,0,0,1,0,-23,9,-6,20
16/06/1997,22/06/1997,1997,25,0,0,0,0,1,0,-24,8,-7,19
23/06/1997,29/06/1997,1997,26,0,0,0,0,1,0,-25,7,-8,18
30/06/1997,06/07/1997,1997,27,0,0,0,0,1,0,-26,6,-9,17
07/07/1997,13/07/1997,1997,28,0,0,0,0,0,0,-27,5,-10,16
14/07/1997,20/07/1997,1997,29,0,0,0,0,0,0,-28,4,-11,15
21/07/1997,27/07/1997,1997,30,0,0,0,0,0,0,-29,3,-12,14
28/07/1997,03/08/1997,1997,31,0,0,0,0,0,0,-30,2,-13,13
04/08/1997,10/08/1997,1997,32,0,0,0,0,0,0,-31,1,-14,12
11/08/1997,17/08/1997,1997,33,0,0,0,1,0,0,-32,0,-15,11
18/08/1997,24/08/1997,1997,34,0,0,0,1,0,0,-33,-1,-16,10
25/08/1997,31/08/1997,1997,35,1,1,0,1,0,0,-34,-2,-17,9
01/09/1997,07/09/1997,1997,36,0,0,0,1,0,0,-35,-3,-18,8
08/09/1997,14/09/1997,1997,37,0,0,0,1,0,0,-36,-4,-19,7
15/09/1997,21/09/1997,1997,38,0,0,0,1,0,0,-37,-5,-20,6
22/09/1997,28/09/1997,1997,39,0,0,0,1,0,0,-38,-6,-21,5
29/09/1997,05/10/1997,1997,40,0,0,0,1,0,0,-39,-7,-22,4
06/10/1997,12/10/1997,1997,41,0,0,0,0,0,0,-40,-8,-23,3
13/10/1997,19/10/1997,1997,42,0,0,0,0,0,0,-41,-9,-24,2
20/10/1997,26/10/1997,1997,43,0,0,0,0,0,0,-42,-10,-25,1
27/10/1997,02/11/1997,1997,44,0,0,0,0,0,1,-43,-11,-26,0
03/11/1997,09/11/1997,1997,45,0,0,0,0,0,1,-44,-12,-27,-1
10/11/1997,16/11/1997,1997,46,0,0,0,0,0,1,-45,-13,-28,-2
17/11/1997,23/11/1997,1997,47,0,0,0,0,0,1,-46,-14,-29,-3
24/11/1997,30/11/1997,1997,48,0,0,0,0,0,1,-47,-15,-30,-4
01/12/1997,07/12/1997,1997,49,0,0,0,0,0,1,-48,-16,-31,-5
08/12/1997,14/12/1997,1997,50,0,0,0,0,0,1,-49,-17,-32,-6
15/12/1997,21/12/1997,1997,51,0,0,0,0,0,1,-50,-18,-33,-7
22/12/1997,28/12/1997,1997,52,2,1,0,0,0,1,-51,-19,-34,-8
29/12/1997,04/01/1998,1997,1,1,1,0,0,0,1,-52,-20,-35,-9
05/01/1998,11/01/1998,1998,2,0,0,1,0,0,0,-1,31,16,42
12/01/1998,18/01/1998,1998,3,0,0,1,0,0,0,-2,30,15,41
19/01/1998,25/01/1998,1998,4,0,0,1,0,0,0,-3,29,14,40
26/01/1998,01/02/1998,1998,5,0,0,1,0,0,0,-4,28,13,39
02/02/1998,08/02/1998,1998,6,0,0,0,0,0,0,-5,27,12,38
09/02/1998,15/02/1998,1998,7,0,0,0,0,0,0,-6,26,11,37
16/02/1998,22/02/1998,1998,8,0,0,0,0,0,0,-7,25,10,36
23/02/1998,01/03/1998,1998,9,0,0,0,0,0,0,-8,24,9,35
02/03/1998,08/03/1998,1998,10,0,0,0,0,0,0,-9,23,8,34
09/03/1998,15/03/1998,1998,11,0,0,0,0,0,0,-10,22,7,33
16/03/1998,22/03/1998,1998,12,0,0,0,0,0,0,-11,21,6,32
23/03/1998,29/03/1998,1998,13,0,0,0,0,0,0,-12,20,5,31
30/03/1998,05/04/1998,1998,14,0,0,0,0,0,0,-13,19,4,30
06/04/1998,12/04/1998,1998,15,1,1,0,0,0,0,-14,18,3,29
13/04/1998,19/04/1998,1998,16,1,1,0,0,0,0,-15,17,2,28
20/04/1998,26/04/1998,1998,17,0,0,0,0,0,0,-16,16,1,27
27/04/1998,03/05/1998,1998,18,0,0,0,0,1,0,-17,15,0,26
04/05/1998,10/05/1998,1998,19,1,1,0,0,1,0,-18,14,-1,25
11/05/1998,17/05/1998,1998,20,0,0,0,0,1,0,-19,13,-2,24
18/05/1998,24/05/1998,1998,21,0,0,0,0,1,0,-20,12,-3,23
25/05/1998,31/05/1998,1998,22,1,1,0,0,1,0,-21,11,-4,22
01/06/1998,07/06/1998,1998,23,0,0,0,0,1,0,-22,10,-5,21
08/06/1998,14/06/1998,1998,24,0,0,0,0,1,0,-23,9,-6,20
15/06/1998,21/06/1998,1998,25,0,0,0,0,1,0,-24,8,-7,19
22/06/1998,28/06/1998,1998,26,0,0,0,0,1,0,-25,7,-8,18
29/06/1998,05/07/1998,1998,27,0,0,0,0,1,0,-26,6,-9,17
06/07/1998,12/07/1998,1998,28,0,0,0,0,0,0,-27,5,-10,16
13/07/1998,19/07/1998,1998,29,0,0,0,0,0,0,-28,4,-11,15
20/07/1998,26/07/1998,1998,30,0,0,0,0,0,0,-29,3,-12,14
27/07/1998,02/08/1998,1998,31,0,0,0,0,0,0,-30,2,-13,13
03/08/1998,09/08/1998,1998,32,0,0,0,0,0,0,-31,1,-14,12
10/08/1998,16/08/1998,1998,33,0,0,0,1,0,0,-32,0,-15,11
17/08/1998,23/08/1998,1998,34,0,0,0,1,0,0,-33,-1,-16,10
24/08/1998,30/08/1998,1998,35,1,1,0,1,0,0,-34,-2,-17,9
31/08/1998,06/09/1998,1998,36,0,0,0,1,0,0,-35,-3,-18,8
07/09/1998,13/09/1998,1998,37,0,0,0,1,0,0,-36,-4,-19,7
14/09/1998,20/09/1998,1998,38,0,0,0,1,0,0,-37,-5,-20,6
21/09/1998,27/09/1998,1998,39,0,0,0,1,0,0,-38,-6,-21,5
28/09/1998,04/10/1998,1998,40,0,0,0,1,0,0,-39,-7,-22,4
05/10/1998,11/10/1998,1998,41,0,0,0,0,0,0,-40,-8,-23,3
12/10/1998,18/10/1998,1998,42,0,0,0,0,0,0,-41,-9,-24,2
19/10/1998,25/10/1998,1998,43,0,0,0,0,0,0,-42,-10,-25,1
26/10/1998,01/11/1998,1998,44,0,0,0,0,0,1,-43,-11,-26,0
02/11/1998,08/11/1998,1998,45,0,0,0,0,0,1,-44,-12,-27,-1
09/11/1998,15/11/1998,1998,46,0,0,0,0,0,1,-45,-13,-28,-2
16/11/1998,22/11/1998,1998,47,0,0,0,0,0,1,-46,-14,-29,-3
23/11/1998,29/11/1998,1998,48,0,0,0,0,0,1,-47,-15,-30,-4
30/11/1998,06/12/1998,1998,49,0,0,0,0,0,1,-48,-16,-31,-5
07/12/1998,13/12/1998,1998,50,0,0,0,0,0,1,-49,-17,-32,-6
14/12/1998,20/12/1998,1998,51,0,0,0,0,0,1,-50,-18,-33,-7
21/12/1998,27/12/1998,1998,52,2,1,0,0,0,1,-51,-19,-34,-8
28/12/1998,03/01/1999,1998,53,1,1,0,0,0,1,-52,-20,-35,-9
04/01/1999,10/01/1999,1999,1,0,0,1,0,0,0,-1,31,16,43
11/01/1999,17/01/1999,1999,2,0,0,1,0,0,0,-2,30,15,42
18/01/1999,24/01/1999,1999,3,0,0,1,0,0,0,-3,29,14,41
25/01/1999,31/01/1999,1999,4,0,0,1,0,0,0,-4,28,13,40
01/02/1999,07/02/1999,1999,5,0,0,0,0,0,0,-5,27,12,39
08/02/1999,14/02/1999,1999,6,0,0,0,0,0,0,-6,26,11,38
15/02/1999,21/02/1999,1999,7,0,0,0,0,0,0,-7,25,10,37
22/02/1999,28/02/1999,1999,8,0,0,0,0,0,0,-8,24,9,36
01/03/1999,07/03/1999,1999,9,0,0,0,0,0,0,-9,23,8,35
08/03/1999,14/03/1999,1999,10,0,0,0,0,0,0,-10,22,7,34
15/03/1999,21/03/1999,1999,11,0,0,0,0,0,0,-11,21,6,33
22/03/1999,28/03/1999,1999,12,0,0,0,0,0,0,-12,20,5,32
29/03/1999,04/04/1999,1999,13,1,1,0,0,0,0,-13,19,4,31
05/04/1999,11/04/1999,1999,14,1,1,0,0,0,0,-14,18,3,30
12/04/1999,18/04/1999,1999,15,0,0,0,0,0,0,-15,17,2,29
19/04/1999,25/04/1999,1999,16,0,0,0,0,0,0,-16,16,1,28
26/04/1999,02/05/1999,1999,17,0,0,0,0,1,0,-17,15,0,27
03/05/1999,09/05/1999,1999,18,1,1,0,0,1,0,-18,14,-1,26
10/05/1999,16/05/1999,1999,19,0,0,0,0,1,0,-19,13,-2,25
17/05/1999,23/05/1999,1999,20,0,0,0,0,1,0,-20,12,-3,24
24/05/1999,30/05/1999,1999,21,1,1,0,0,1,0,-21,11,-4,23
31/05/1999,06/06/1999,1999,22,0,0,0,0,1,0,-22,10,-5,22
07/06/1999,13/06/1999,1999,23,0,0,0,0,1,0,-23,9,-6,21
14/06/1999,20/06/1999,1999,24,0,0,0,0,1,0,-24,8,-7,20
21/06/1999,27/06/1999,1999,25,0,0,0,0,1,0,-25,7,-8,19
28/06/1999,04/07/1999,1999,26,0,0,0,0,1,0,-26,6,-9,18
05/07/1999,11/07/1999,1999,27,0,0,0,0,0,0,-27,5,-10,17
12/07/1999,18/07/1999,1999,28,0,0,0,0,0,0,-28,4,-11,16
19/07/1999,25/07/1999,1999,29,0,0,0,0,0,0,-29,3,-12,15
26/07/1999,01/08/1999,1999,30,0,0,0,0,0,0,-30,2,-13,14
02/08/1999,08/08/1999,1999,31,0,0,0,0,0,0,-31,1,-14,13
09/08/1999,15/08/1999,1999,32,0,0,0,1,0,0,-32,0,-15,12
16/08/1999,22/08/1999,1999,33,0,0,0,1,0,0,-33,-1,-16,11
23/08/1999,29/08/1999,1999,34,0,0,0,1,0,0,-34,-2,-17,10
30/08/1999,05/09/1999,1999,35,1,1,0,1,0,0,-35,-3,-18,9
06/09/1999,12/09/1999,1999,36,0,0,0,1,0,0,-36,-4,-19,8
13/09/1999,19/09/1999,1999,37,0,0,0,1,0,0,-37,-5,-20,7
20/09/1999,26/09/1999,1999,38,0,0,0,1,0,0,-38,-6,-21,6
27/09/1999,03/10/1999,1999,39,0,0,0,1,0,0,-39,-7,-22,5
04/10/1999,10/10/1999,1999,40,0,0,0,0,0,0,-40,-8,-23,4
11/10/1999,17/10/1999,1999,41,0,0,0,0,0,0,-41,-9,-24,3
18/10/1999,24/10/1999,1999,42,0,0,0,0,0,0,-42,-10,-25,2
25/10/1999,31/10/1999,1999,43,0,0,0,0,0,0,-43,-11,-26,1
01/11/1999,07/11/1999,1999,44,0,0,0,0,0,1,-44,-12,-27,0
08/11/1999,14/11/1999,1999,45,0,0,0,0,0,1,-45,-13,-28,-1
15/11/1999,21/11/1999,1999,46,0,0,0,0,0,1,-46,-14,-29,-2
22/11/1999,28/11/1999,1999,47,0,0,0,0,0,1,-47,-15,-30,-3
29/11/1999,05/12/1999,1999,48,0,0,0,0,0,1,-48,-16,-31,-4
06/12/1999,12/12/1999,1999,49,0,0,0,0,0,1,-49,-17,-32,-5
13/12/1999,19/12/1999,1999,50,0,0,0,0,0,1,-50,-18,-33,-6
20/12/1999,26/12/1999,1999,51,2,1,0,0,0,1,-51,-19,-34,-7
27/12/1999,02/01/2000,1999,52,1,1,0,0,0,1,-52,-20,-35,-8
03/01/2000,09/01/2000,2000,1,0,0,1,0,0,0,-1,32,17,43
10/01/2000,16/01/2000,2000,2,0,0,1,0,0,0,-2,31,16,42
17/01/2000,23/01/2000,2000,3,0,0,1,0,0,0,-3,30,15,41
24/01/2000,30/01/2000,2000,4,0,0,1,0,0,0,-4,29,14,40
31/01/2000,06/02/2000,2000,5,0,0,1,0,0,0,-5,28,13,39
07/02/2000,13/02/2000,2000,6,0,0,0,0,0,0,-6,27,12,38
14/02/2000,20/02/2000,2000,7,0,0,0,0,0,0,-7,26,11,37
21/02/2000,27/02/2000,2000,8,0,0,0,0,0,0,-8,25,10,36
28/02/2000,05/03/2000,2000,9,0,0,0,0,0,0,-9,24,9,35
06/03/2000,12/03/2000,2000,10,0,0,0,0,0,0,-10,23,8,34
13/03/2000,19/03/2000,2000,11,0,0,0,0,0,0,-11,22,7,33
20/03/2000,26/03/2000,2000,12,0,0,0,0,0,0,-12,21,6,32
27/03/2000,02/04/2000,2000,13,0,0,0,0,0,0,-13,20,5,31
03/04/2000,09/04/2000,2000,14,0,0,0,0,0,0,-14,19,4,30
10/04/2000,16/04/2000,2000,15,0,0,0,0,0,0,-15,18,3,29
17/04/2000,23/04/2000,2000,16,1,1,0,0,0,0,-16,17,2,28
24/04/2000,30/04/2000,2000,17,1,1,0,0,0,0,-17,16,1,27
01/05/2000,07/05/2000,2000,18,0,0,0,0,1,0,-18,15,0,26
08/05/2000,14/05/2000,2000,19,1,1,0,0,1,0,-19,14,-1,25
15/05/2000,21/05/2000,2000,20,0,0,0,0,1,0,-20,13,-2,24
22/05/2000,28/05/2000,2000,21,0,0,0,0,1,0,-21,12,-3,23
29/05/2000,04/06/2000,2000,22,1,1,0,0,1,0,-22,11,-4,22
05/06/2000,11/06/2000,2000,23,0,0,0,0,1,0,-23,10,-5,21
12/06/2000,18/06/2000,2000,24,0,0,0,0,1,0,-24,9,-6,20
19/06/2000,25/06/2000,2000,25,0,0,0,0,1,0,-25,8,-7,19
26/06/2000,02/07/2000,2000,26,0,0,0,0,1,0,-26,7,-8,18
03/07/2000,09/07/2000,2000,27,0,0,0,0,0,0,-27,6,-9,17
10/07/2000,16/07/2000,2000,28,0,0,0,0,0,0,-28,5,-10,16
17/07/2000,23/07/2000,2000,29,0,0,0,0,0,0,-29,4,-11,15
24/07/2000,30/07/2000,2000,30,0,0,0,0,0,0,-30,3,-12,14
31/07/2000,06/08/2000,2000,31,0,0,0,0,0,0,-31,2,-13,13
07/08/2000,13/08/2000,2000,32,0,0,0,0,0,0,-32,1,-14,12
14/08/2000,20/08/2000,2000,33,0,0,0,1,0,0,-33,0,-15,11
21/08/2000,27/08/2000,2000,34,0,0,0,1,0,0,-34,-1,-16,10
28/08/2000,03/09/2000,2000,35,1,1,0,1,0,0,-35,-2,-17,9
04/09/2000,10/09/2000,2000,36,0,0,0,1,0,0,-36,-3,-18,8
11/09/2000,17/09/2000,2000,37,0,0,0,1,0,0,-37,-4,-19,7
18/09/2000,24/09/2000,2000,38,0,0,0,1,0,0,-38,-5,-20,6
25/09/2000,01/10/2000,2000,39,0,0,0,1,0,0,-39,-6,-21,5
02/10/2000,08/10/2000,2000,40,0,0,0,0,0,0,-40,-7,-22,4
09/10/2000,15/10/2000,2000,41,0,0,0,0,0,0,-41,-8,-23,3
16/10/2000,22/10/2000,2000,42,0,0,0,0,0,0,-42,-9,-24,2
23/10/2000,29/10/2000,2000,43,0,0,0,0,0,0,-43,-10,-25,1
30/10/2000,05/11/2000,2000,44,0,0,0,0,0,1,-44,-11,-26,0
06/11/2000,12/11/2000,2000,45,0,0,0,0,0,1,-45,-12,-27,-1
13/11/2000,19/11/2000,2000,46,0,0,0,0,0,1,-46,-13,-28,-2
20/11/2000,26/11/2000,2000,47,0,0,0,0,0,1,-47,-14,-29,-3
